Re,alpha,CL,CD,CM
20000,24,1.2437010811344889,0.29030991402394807,-0.1737661067214621
20000,24.5,1.2565229315956505,0.296020545598397,-0.1785100544645286
20000,25,1.2692203511912754,0.30162025987818614,-0.18316041806887462
20000,-20,-0.5776972838130203,0.22342475901134798,0.01752249929009978
20000,-19.5,-0.5604111638143868,0.21853588259457332,0.014116990021839887
20000,-19,-0.5432804830781287,0.21358012947201424,0.010818033714740362
20000,-18.5,-0.5263331524325228,0.20855439026050981,0.007624417440701739
20000,-18,-0.5095902727856061,0.20345672220481822,0.004535014376091933
20000,-17.5,-0.49306386843529815,0.19828671425113184,0.0015492929570274803
20000,-17,-0.4767573041099185,0.19304540730260453,-0.0013336248041439618
20000,-16.5,-0.4606696007416643,0.18773471116232285,-0.004117381148669667
20000,-16,-0.4448028961644718,0.1823566029385466,-0.00681044951466417
20000,-15.5,-0.42917170107725144,0.17691208619062862,-0.009425808683363582
20000,-15,-0.4138143403523137,0.1713988540581381,-0.011978943749111983
20000,-14.5,-0.39880803636078843,0.1658063178322054,-0.01448690063519779
20000,-14,-0.38428961976121145,0.16010806168254912,-0.01696881420972315
20000,-13.5,-0.37048606037007975,0.15425412482277148,-0.01944440599971251
20000,-13,-0.35775483410555775,0.1481691678123955,-0.02192658706187107
20000,-12.5,-0.3466122473422706,0.14176920600540593,-0.024408981503234166
20000,-12,-0.3377020123214332,0.13501345926483654,-0.026854660634608427
20000,-11.5,-0.33167068554040124,0.12798696329026693,-0.029193277330269548
20000,-11,-0.32898939044585435,0.12094666709681956,-0.03133458091718679
20000,-10.5,-0.3298235710934875,0.11421389659041752,-0.03321938039112052
20000,-10,-0.33400546347809235,0.10791294154372542,-0.03491483630403899
20000,-9.5,-0.3410293241250709,0.10184082893748263,-0.03662173847851011
20000,-9,-0.3499329758342187,0.09570021958002901,-0.038467261544025265
20000,-8.5,-0.3591729445108379,0.08939417327376999,-0.040333145607892494
20000,-8,-0.3668714947636432,0.08303132105780278,-0.04190894382968222
20000,-7.5,-0.3712722613367584,0.07672841107911295,-0.04286219578807534
20000,-7,-0.3704587672928646,0.07047460144156349,-0.043283146714242916
20000,-6.5,-0.3583381887184879,0.06437079709104812,-0.044482039590926885
20000,-6,-0.3223087711512684,0.05886957232091384,-0.04724488953814168
20000,-5.5,-0.2718947500341633,0.05355827280280375,-0.04991524693451613
20000,-5,-0.21741690322647558,0.0491000433741847,-0.053307396333108006
20000,-4.5,-0.15331253780916065,0.046075834101549445,-0.05776647541224932
20000,-4,-0.08094257350002623,0.04385059911649418,-0.06294847198157281
